id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
pr-0053,04_press_releases,04_press_releases/corporate,Merck to Participate in the Morgan Stanley 23rd Annual Global Healthcare Conference,press_release_snapshot,2025,Q3,2025-09-02,https://www.merck.com/news/merck-to-participate-in-the-morgan-stanley-23rd-annual-global-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-morgan-stanley-23rd-annual-global-healthcare-conference/,04_press_releases/corporate/2025-09-02_merck-to-participate-in-the-morgan-stanley-23rd-annual-global-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Morgan-Stanley-23rd-Annual-Global-Healthcare-Conference-2025.pdf | API item ID: 3673102,snapshot_saved
pr-0052,04_press_releases,04_press_releases/research_and_development,Merck’s Investigational Oral PCSK9 Inhibitor Enlicitide Decanoate Met All Primary and Key Secondary Endpoints in Adults with Hypercholesterolemia in Pivotal CORALreef Lipids Study,press_release_snapshot,2025,Q3,2025-09-02,https://www.merck.com/news/mercks-investigational-oral-pcsk9-inhibitor-enlicitide-decanoate-met-all-primary-and-key-secondary-endpoints-in-adults-with-hypercholesterolemia-in-pivotal-coralreef-lipids-study/,https://www.merck.com/news/mercks-investigational-oral-pcsk9-inhibitor-enlicitide-decanoate-met-all-primary-and-key-secondary-endpoints-in-adults-with-hypercholesterolemia-in-pivotal-coralreef-lipids-study/,04_press_releases/research_and_development/2025-09-02_merck-s-investigational-oral-pcsk9-inhibitor-enlicitide-decanoate-met-all-primary-and-key-secondary-endpoints.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Investigational-Oral-PCSK9-Inhibitor-Enlicitide-Decanoate-Met-All-Primary-and-Key-Secondary-Endpoints-in-Adults-with-Hyperchol-9R2I5.pdf | API item ID: 3673104,snapshot_saved
pr-0054,04_press_releases,04_press_releases/research_and_development,Merck Provides New Results for VERQUVO® (vericiguat) in Patients with Chronic Heart Failure and Reduced Ejection Fraction,press_release_snapshot,2025,Q3,2025-08-30,https://www.merck.com/news/merck-provides-new-results-for-verquvo-vericiguat-in-patients-with-chronic-heart-failure-and-reduced-ejection-fraction/,https://www.merck.com/news/merck-provides-new-results-for-verquvo-vericiguat-in-patients-with-chronic-heart-failure-and-reduced-ejection-fraction/,04_press_releases/research_and_development/2025-08-30_merck-provides-new-results-for-verquvo-vericiguat-in-patients-with-chronic-heart-failure-and-reduced-ejection.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Provides-New-Results-for-VERQUVO-vericiguat-in-Patients-with-Chronic-Heart-Failure-and-Reduced-Ejection-Fraction-2025.pdf | API item ID: 3673096,snapshot_saved
pr-0055,04_press_releases,04_press_releases/financial,Merck to Participate in the 2025 Wells Fargo Healthcare Conference,press_release_snapshot,2025,Q3,2025-08-28,https://www.merck.com/news/merck-to-participate-in-the-2025-wells-fargo-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-2025-wells-fargo-healthcare-conference/,04_press_releases/financial/2025-08-28_merck-to-participate-in-the-2025-wells-fargo-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-2025-Wells-Fargo-Healthcare-Conference-2025.pdf | API item ID: 3672546,snapshot_saved
pr-0056,04_press_releases,04_press_releases/research_and_development,"HERTHENA-Breast04 Phase 3 Trial of Patritumab Deruxtecan Initiated in Patients with Metastatic Hormone Receptor Positive, HER2 Negative Breast Cancer Previously Treated with Endocrine Therapy",press_release_snapshot,2025,Q3,2025-08-27,https://www.merck.com/news/herthena-breast04-phase-3-trial-of-patritumab-deruxtecan-initiated-in-patients-with-metastatic-hormone-receptor-positive-her2-negative-breast-cancer-previously-treated-with-endocrine-therapy/,https://www.merck.com/news/herthena-breast04-phase-3-trial-of-patritumab-deruxtecan-initiated-in-patients-with-metastatic-hormone-receptor-positive-her2-negative-breast-cancer-previously-treated-with-endocrine-therapy/,04_press_releases/research_and_development/2025-08-27_herthena-breast04-phase-3-trial-of-patritumab-deruxtecan-initiated-in-patients-with-metastatic-hormone-recepto.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/HERTHENA-Breast04-Phase-3-Trial-of-Patritumab-Deruxtecan-Initiated-in-Patients-with-Metastatic-Hormone-Receptor-Positive-HER2-Negativ-5XK4E.pdf | API item ID: 3672465,snapshot_saved
pr-0057,04_press_releases,04_press_releases/research_and_development,Merck Demonstrates Ongoing Commitment to Advancing Cardiovascular Disease Management and Patient Care with New Data at the European Society of Cardiology Congress 2025,press_release_snapshot,2025,Q3,2025-08-25,https://www.merck.com/news/merck-demonstrates-ongoing-commitment-to-advancing-cardiovascular-disease-management-and-patient-care-with-new-data-at-the-european-society-of-cardiology-congress-2025/,https://www.merck.com/news/merck-demonstrates-ongoing-commitment-to-advancing-cardiovascular-disease-management-and-patient-care-with-new-data-at-the-european-society-of-cardiology-congress-2025/,04_press_releases/research_and_development/2025-08-25_merck-demonstrates-ongoing-commitment-to-advancing-cardiovascular-disease-management-and-patient-care-with-new.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Demonstrates-Ongoing-Commitment-to-Advancing-Cardiovascular-Disease-Management-and-Patient-Care-with-New-Data-at-the-European-S-2GHIP.pdf | API item ID: 3672463,snapshot_saved
pr-0058,04_press_releases,04_press_releases/prescription_medicine,Ifinatamab Deruxtecan Granted Breakthrough Therapy Designation by U.S. FDA for Patients with Pretreated Extensive-Stage Small Cell Lung Cancer,press_release_snapshot,2025,Q3,2025-08-18,https://www.merck.com/news/ifinatamab-deruxtecan-granted-breakthrough-therapy-designation-by-u-s-fda-for-patients-with-pretreated-extensive-stage-small-cell-lung-cancer/,https://www.merck.com/news/ifinatamab-deruxtecan-granted-breakthrough-therapy-designation-by-u-s-fda-for-patients-with-pretreated-extensive-stage-small-cell-lung-cancer/,04_press_releases/prescription_medicine/2025-08-18_ifinatamab-deruxtecan-granted-breakthrough-therapy-designation-by-u-s-fda-for-patients-with-pretreated-extensi.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | API item ID: 3673285,snapshot_saved
pr-0059,04_press_releases,04_press_releases/research_and_development,KEYTRUDA® (pembrolizumab) plus Padcev® (enfortumab vedotin-ejfv) Significantly Improved Event-Free and Overall Survival and Pathologic Complete Response Rate for Certain Patients with Muscle-Invasive Bladder Cancer When Given Before and After Surgery,press_release_snapshot,2025,Q3,2025-08-12,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survival-and-pathologic-complete-response-rate-for-certain-patients-with-muscle/,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survival-and-pathologic-complete-response-rate-for-certain-patients-with-muscle/,04_press_releases/research_and_development/2025-08-12_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-and-overall-survi.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-and-Overall-Survival-and-Pathologic-Comp-M1B99.pdf | API item ID: 3672173,snapshot_saved
pr-0060,04_press_releases,04_press_releases/financial,"Merck & Co., Inc., Rahway, N.J., USA Announces Second-Quarter 2025 Financial Results",press_release_snapshot,2025,Q3,2025-07-29,https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results/,https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results/,04_press_releases/financial/2025-07-29_merck-and-co-inc-rahway-n-j-usa-announces-second-quarter-2025-financial-results.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Second-Quarter-2025-Financial-Results-2025.pdf | API item ID: 3671833,snapshot_saved
pr-0061,04_press_releases,04_press_releases/financial,Merck Announces Fourth-Quarter 2025 Dividend,press_release_snapshot,2025,Q3,2025-07-22,https://www.merck.com/news/merck-announces-fourth-quarter-2025-dividend/,https://www.merck.com/news/merck-announces-fourth-quarter-2025-dividend/,04_press_releases/financial/2025-07-22_merck-announces-fourth-quarter-2025-dividend.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Fourth-Quarter-2025-Dividend-2025.pdf | API item ID: 3671221,snapshot_saved
pr-0062,04_press_releases,04_press_releases/research_and_development,Merck to Initiate Phase 3 Trials for Investigational Once-Monthly HIV Prevention Pill,press_release_snapshot,2025,Q3,2025-07-14,https://www.merck.com/news/merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill/,https://www.merck.com/news/merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill/,04_press_releases/research_and_development/2025-07-14_merck-to-initiate-phase-3-trials-for-investigational-once-monthly-hiv-prevention-pill.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Initiate-Phase-3-Trials-for-Investigational-Once-Monthly-HIV-Prevention-Pill-2025.pdf | API item ID: 3670704,snapshot_saved
pr-0063,04_press_releases,04_press_releases/animal_health,FDA Approves BRAVECTO® QUANTUM (Fluralaner for Extended-Release Injectable Suspension) from Merck Animal Health,press_release_snapshot,2025,Q3,2025-07-10,https://www.merck.com/news/fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health/,https://www.merck.com/news/fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health/,04_press_releases/animal_health/2025-07-10_fda-approves-bravecto-quantum-fluralaner-for-extended-release-injectable-suspension-from-merck-animal-health.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3670130,snapshot_saved
pr-0064,04_press_releases,04_press_releases/research_and_development,"U.S. FDA Accepts New Drug Application for Merck’s Doravirine/Islatravir, an Investigational, Once-Daily, Oral, Two-Drug Regimen for Treatment of Adults with Virologically Suppressed HIV-1 Infection",press_release_snapshot,2025,Q3,2025-07-10,https://www.merck.com/news/u-s-fda-accepts-new-drug-application-for-mercks-doravirine-islatravir-an-investigational-once-daily-oral-two-drug-regimen-for-treatment-of-adults-with-virologically-suppressed-hiv-1-infe/,https://www.merck.com/news/u-s-fda-accepts-new-drug-application-for-mercks-doravirine-islatravir-an-investigational-once-daily-oral-two-drug-regimen-for-treatment-of-adults-with-virologically-suppressed-hiv-1-infe/,04_press_releases/research_and_development/2025-07-10_u-s-fda-accepts-new-drug-application-for-merck-s-doravirine-islatravir-an-investigational-once-daily-oral-two.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Accepts-New-Drug-Application-for-Mercks-DoravirineIslatravir-an-Investigational-Once-Daily-Oral-Two-Drug-Regimen-for-Treatme-87NKE.pdf | API item ID: 3670450,snapshot_saved
pr-0065,04_press_releases,04_press_releases/research_and_development,"Merck to Acquire Verona Pharma, Expanding its Portfolio to Include Ohtuvayre® (ensifentrine), a First-In-Class COPD Maintenance Treatment for Adults and Expected to Drive Growth into the Next Decade",press_release_snapshot,2025,Q3,2025-07-09,https://www.merck.com/news/merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd-maintenance-treatment-for-adults-and-expected-to-drive-growth-into-the-next-dec/,https://www.merck.com/news/merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd-maintenance-treatment-for-adults-and-expected-to-drive-growth-into-the-next-dec/,04_press_releases/research_and_development/2025-07-09_merck-to-acquire-verona-pharma-expanding-its-portfolio-to-include-ohtuvayre-ensifentrine-a-first-in-class-copd.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Verona-Pharma-Expanding-its-Portfolio-to-Include-Ohtuvayre-ensifentrine-a-First-In-Class-COPD-Maintenance-Treatment--KOV5T.pdf | API item ID: 3670350,snapshot_saved
pr-0066,04_press_releases,04_press_releases/research_and_development,Merck to Present New Data Highlighting Research Advancements Across its HIV Prevention and Treatment Pipeline at IAS 2025,press_release_snapshot,2025,Q3,2025-07-08,https://www.merck.com/news/merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline-at-ias-2025/,https://www.merck.com/news/merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline-at-ias-2025/,04_press_releases/research_and_development/2025-07-08_merck-to-present-new-data-highlighting-research-advancements-across-its-hiv-prevention-and-treatment-pipeline.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Present-New-Data-Highlighting-Research-Advancements-Across-its-HIV-Prevention-and-Treatment-Pipeline-at-IAS-2025-2025.pdf | API item ID: 3670154,snapshot_saved
pr-0067,04_press_releases,04_press_releases/research_and_development,FDA Grants Priority Review for WINREVAIR™ (sotatercept-csrk) to Update Label Based on Results From ZENITH Trial,press_release_snapshot,2025,Q3,2025-07-02,https://www.merck.com/news/fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial/,https://www.merck.com/news/fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial/,04_press_releases/research_and_development/2025-07-02_fda-grants-priority-review-for-winrevair-sotatercept-csrk-to-update-label-based-on-results-from-zenith-trial.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Grants-Priority-Review-for-WINREVAIR-sotatercept-csrk-to-Update-Label-Based-on-Results-From-ZENITH-Trial-2025.pdf | API item ID: 3669999,snapshot_saved
pr-0068,04_press_releases,04_press_releases/financial,Merck to Hold Second-Quarter 2025 Sales and Earnings Conference Call July 29,press_release_snapshot,2025,Q3,2025-07-01,https://www.merck.com/news/merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29/,https://www.merck.com/news/merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29/,04_press_releases/financial/2025-07-01_merck-to-hold-second-quarter-2025-sales-and-earnings-conference-call-july-29.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Second-Quarter-2025-Sales-and-Earnings-Conference-Call-July-29-2025.pdf | API item ID: 3669939,snapshot_saved
pr-0069,04_press_releases,04_press_releases/research_and_development,ACIP Recommends Use of Merck’s ENFLONSIA™ (clesrovimab-cfor) for Prevention of Respiratory Syncytial Virus (RSV) Lower Respiratory Tract Disease in Infants Younger than 8 Months of Age Born During or Entering Their First RSV Season,press_release_snapshot,2025,Q2,2025-06-26,https://www.merck.com/news/acip-recommends-use-of-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-younger-than-8-months-of-age/,https://www.merck.com/news/acip-recommends-use-of-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-younger-than-8-months-of-age/,04_press_releases/research_and_development/2025-06-26_acip-recommends-use-of-merck-s-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lo.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/ACIP-Recommends-Use-of-Mercks-ENFLONSIA-clesrovimab-cfor-for-Prevention-of-Respiratory-Syncytial-Virus-RSV-Lower-Respiratory-Tract-Di-M8B7Y.pdf | API item ID: 3669819,snapshot_saved
pr-0070,04_press_releases,04_press_releases/financial,Merck to Hold Investor Event to Highlight Advancing Research Pipeline for HIV Treatment and Prevention,press_release_snapshot,2025,Q2,2025-06-24,https://www.merck.com/news/merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention/,https://www.merck.com/news/merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention/,04_press_releases/financial/2025-06-24_merck-to-hold-investor-event-to-highlight-advancing-research-pipeline-for-hiv-treatment-and-prevention.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Investor-Event-to-Highlight-Advancing-Research-Pipeline-for-HIV-Treatment-and-Prevention-2025.pdf | API item ID: 3669748,snapshot_saved
pr-0071,04_press_releases,04_press_releases/research_and_development,Merck Announces Phase 3 HYPERION Study of WINREVAIR™ (sotatercept-csrk) Met Primary Endpoint in Recently Diagnosed Adults with Pulmonary Arterial Hypertension (PAH),press_release_snapshot,2025,Q2,2025-06-23,https://www.merck.com/news/merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnosed-adults-with-pulmonary-arterial-hypertension-pah/,https://www.merck.com/news/merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnosed-adults-with-pulmonary-arterial-hypertension-pah/,04_press_releases/research_and_development/2025-06-23_merck-announces-phase-3-hyperion-study-of-winrevair-sotatercept-csrk-met-primary-endpoint-in-recently-diagnose.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Phase-3-HYPERION-Study-of-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Recently-Diagnosed-Adults-with-Pulmonary-EDKP7.pdf | API item ID: 3669715,snapshot_saved
pr-0072,04_press_releases,04_press_releases/research_and_development,IDeate-Prostate01 Phase 3 Trial of Ifinatamab Deruxtecan Initiated in Patients with Pretreated Metastatic Castration-Resistant Prostate Cancer,press_release_snapshot,2025,Q2,2025-06-18,https://www.merck.com/news/ideate-prostate01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-patients-with-pretreated-metastatic-castration-resistant-prostate-cancer/,https://www.merck.com/news/ideate-prostate01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-patients-with-pretreated-metastatic-castration-resistant-prostate-cancer/,04_press_releases/research_and_development/2025-06-18_ideate-prostate01-phase-3-trial-of-ifinatamab-deruxtecan-initiated-in-patients-with-pretreated-metastatic-cast.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/IDeate-Prostate01-Phase-3-Trial-of-Ifinatamab-Deruxtecan-Initiated-in-Patients-with-Pretreated-Metastatic-Castration-Resistant-Prosta-BJATK.pdf | API item ID: 3669570,snapshot_saved
pr-0073,04_press_releases,04_press_releases/prescription_medicine,"FDA Approves KEYTRUDA® (pembrolizumab) for PD-L1+ Resectable Locally Advanced Head & Neck Squamous Cell Carcinoma as Neoadjuvant Treatment, Continued as Adjuvant Treatment Combined With Radiotherapy With or Without Cisplatin Then as a Single Agent",press_release_snapshot,2025,Q2,2025-06-13,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-for-pd-l1-resectable-locally-advanced-head-neck-squamous-cell-carcinoma-as-neoadjuvant-treatment-continued-as-adjuvant-treatment-combined-with-radiother/,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-for-pd-l1-resectable-locally-advanced-head-neck-squamous-cell-carcinoma-as-neoadjuvant-treatment-continued-as-adjuvant-treatment-combined-with-radiother/,04_press_releases/prescription_medicine/2025-06-13_fda-approves-keytruda-pembrolizumab-for-pd-l1-resectable-locally-advanced-head-and-neck-squamous-cell-carcinom.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News; Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-KEYTRUDA-pembrolizumab-for-PD-L1-Resectable-Locally-Advanced-Head--Neck-Squamous-Cell-Carcinoma-as-Neoadjuvant-Treatment-GIO0I.pdf | API item ID: 3669484,snapshot_saved
pr-0074,04_press_releases,04_press_releases/animal_health,Merck Animal Health Receives EU CVMP Positive Opinion for NUMELVI™ (atinvicitinib) Tablets for Dogs,press_release_snapshot,2025,Q2,2025-06-12,https://www.merck.com/news/merck-animal-health-receives-eu-cvmp-positive-opinion-for-numelvi-atinvicitinib-tablets-for-dogs/,https://www.merck.com/news/merck-animal-health-receives-eu-cvmp-positive-opinion-for-numelvi-atinvicitinib-tablets-for-dogs/,04_press_releases/animal_health/2025-06-12_merck-animal-health-receives-eu-cvmp-positive-opinion-for-numelvi-atinvicitinib-tablets-for-dogs.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3669399,snapshot_saved
pr-0075,04_press_releases,04_press_releases/research_and_development,Merck Initiates Phase 3 Study Evaluating Dengue Vaccine Candidate,press_release_snapshot,2025,Q2,2025-06-12,https://www.merck.com/news/merck-initiates-phase-3-study-evaluating-dengue-vaccine-candidate/,https://www.merck.com/news/merck-initiates-phase-3-study-evaluating-dengue-vaccine-candidate/,04_press_releases/research_and_development/2025-06-12_merck-initiates-phase-3-study-evaluating-dengue-vaccine-candidate.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Initiates-Phase-3-Study-Evaluating-Dengue-Vaccine-Candidate-2025.pdf | API item ID: 3669453,snapshot_saved
pr-0077,04_press_releases,04_press_releases/research_and_development,Merck Announces Positive Topline Results From the First Two Phase 3 CORALreef Trials Evaluating Enlicitide Decanoate for the Treatment of Adults With Hyperlipidemia,press_release_snapshot,2025,Q2,2025-06-09,https://www.merck.com/news/merck-announces-positive-topline-results-from-the-first-two-phase-3-coralreef-trials-evaluating-enlicitide-decanoate-for-the-treatment-of-adults-with-hyperlipidemia/,https://www.merck.com/news/merck-announces-positive-topline-results-from-the-first-two-phase-3-coralreef-trials-evaluating-enlicitide-decanoate-for-the-treatment-of-adults-with-hyperlipidemia/,04_press_releases/research_and_development/2025-06-09_merck-announces-positive-topline-results-from-the-first-two-phase-3-coralreef-trials-evaluating-enlicitide-dec.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Positive-Topline-Results-From-the-First-Two-Phase-3-CORALreef-Trials-Evaluating-Enlicitide-Decanoate-for-the-Treatmen-7XWAZ.pdf | API item ID: 3669397,snapshot_saved
pr-0076,04_press_releases,04_press_releases/prescription_medicine,U.S. FDA Approves Merck’s ENFLONSIA™ (clesrovimab-cfor) for Prevention of Respiratory Syncytial Virus (RSV) Lower Respiratory Tract Disease in Infants Born During or Entering Their First RSV Season,press_release_snapshot,2025,Q2,2025-06-09,https://www.merck.com/news/u-s-fda-approves-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-born-during-or-entering-their-fir/,https://www.merck.com/news/u-s-fda-approves-mercks-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-respiratory-tract-disease-in-infants-born-during-or-entering-their-fir/,04_press_releases/prescription_medicine/2025-06-09_u-s-fda-approves-merck-s-enflonsia-clesrovimab-cfor-for-prevention-of-respiratory-syncytial-virus-rsv-lower-re.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/U-S--FDA-Approves-Mercks-ENFLONSIA-clesrovimab-cfor-for-Prevention-of-Respiratory-Syncytial-Virus-RSV-Lower-Respiratory-Tract-Disease-NWW9M.pdf | API item ID: 3669418,snapshot_saved
pr-0078,04_press_releases,04_press_releases/financial,Merck to Participate in the 46th Annual Goldman Sachs Global Healthcare Conference,press_release_snapshot,2025,Q2,2025-06-04,https://www.merck.com/news/merck-to-participate-in-the-46th-annual-goldman-sachs-global-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-46th-annual-goldman-sachs-global-healthcare-conference/,04_press_releases/financial/2025-06-04_merck-to-participate-in-the-46th-annual-goldman-sachs-global-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-46th-Annual-Goldman-Sachs-Global-Healthcare-Conference-2025.pdf | API item ID: 3669317,snapshot_saved
pr-0079,04_press_releases,04_press_releases/research_and_development,KEYTRUDA® (pembrolizumab) Plus Trodelvy® (sacituzumab govitecan-hziy) Reduced Risk of Disease Progression or Death by 35% Versus KEYTRUDA Plus Chemotherapy in First-Line PD-L1+ Metastatic Triple-Negative Breast Cancer (TNBC),press_release_snapshot,2025,Q2,2025-05-31,https://www.merck.com/news/keytruda-pembrolizumab-plus-trodelvy-sacituzumab-govitecan-hziy-reduced-risk-of-disease-progression-or-death-by-35-versus-keytruda-plus-chemotherapy-in-first-line-pd-l1-metastatic-tri/,https://www.merck.com/news/keytruda-pembrolizumab-plus-trodelvy-sacituzumab-govitecan-hziy-reduced-risk-of-disease-progression-or-death-by-35-versus-keytruda-plus-chemotherapy-in-first-line-pd-l1-metastatic-tri/,04_press_releases/research_and_development/2025-05-31_keytruda-pembrolizumab-plus-trodelvy-sacituzumab-govitecan-hziy-reduced-risk-of-disease-progression-or-death-b.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Trodelvy-sacituzumab-govitecan-hziy-Reduced-Risk-of-Disease-Progression-or-Death-by-35-Versus-KEYTRUDA-Pl-WYP27.pdf | API item ID: 3669268,snapshot_saved
pr-0080,04_press_releases,04_press_releases/research_and_development,"Merck Announces MK-1084, an Investigational KRAS G12C Inhibitor, Shows Antitumor Activity in Phase 1 Trial of Patients With Advanced Colorectal Cancer and Non-Small Cell Lung Cancer Whose Tumors Harbor KRAS G12C Mutations",press_release_snapshot,2025,Q2,2025-05-30,https://www.merck.com/news/merck-announces-mk-1084-an-investigational-kras-g12c-inhibitor-shows-antitumor-activity-in-phase-1-trial-of-patients-with-advanced-colorectal-cancer-and-non-small-cell-lung-cancer-whose-tumors-harbo/,https://www.merck.com/news/merck-announces-mk-1084-an-investigational-kras-g12c-inhibitor-shows-antitumor-activity-in-phase-1-trial-of-patients-with-advanced-colorectal-cancer-and-non-small-cell-lung-cancer-whose-tumors-harbo/,04_press_releases/research_and_development/2025-05-30_merck-announces-mk-1084-an-investigational-kras-g12c-inhibitor-shows-antitumor-activity-in-phase-1-trial-of-pa.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-MK-1084-an-Investigational-KRAS-G12C-Inhibitor-Shows-Antitumor-Activity-in-Phase-1-Trial-of-Patients-With-Advanced-Co-ZDO89.pdf | API item ID: 3669164,snapshot_saved
